id,size
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s292.m4s,499000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s293.m4s,574000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s294.m4s,603000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s295.m4s,448000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s296.m4s,594000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s297.m4s,306000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s298.m4s,539000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s299.m4s,766000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s300.m4s,134000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s301.m4s,694000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s302.m4s,646000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s303.m4s,909000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s304.m4s,967000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s306.m4s,782000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s307.m4s,529000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s308.m4s,705000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s309.m4s,818000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s310.m4s,519000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s311.m4s,638000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s312.m4s,660000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s313.m4s,774000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s314.m4s,780000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s315.m4s,771000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s316.m4s,696000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s317.m4s,516000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s318.m4s,672000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s319.m4s,796000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s320.m4s,493000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s321.m4s,838000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s322.m4s,693000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s323.m4s,353000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s324.m4s,405000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s325.m4s,527000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s326.m4s,713000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s327.m4s,685000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s328.m4s,936000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s329.m4s,798000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s330.m4s,455000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s331.m4s,519000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s332.m4s,621000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s333.m4s,459000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s334.m4s,398000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s335.m4s,521000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s336.m4s,548000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s337.m4s,505000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s338.m4s,253000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s339.m4s,161000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s340.m4s,396000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s341.m4s,621000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s342.m4s,651000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s343.m4s,757000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s345.m4s,957000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s346.m4s,969000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s348.m4s,739000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s349.m4s,911000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s353.m4s,806000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s354.m4s,967000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s355.m4s,643000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s357.m4s,632000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s362.m4s,757000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s363.m4s,718000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s364.m4s,839000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s367.m4s,943000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s368.m4s,924000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s369.m4s,940000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s370.m4s,912000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s371.m4s,681000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s372.m4s,822000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s373.m4s,770000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s374.m4s,389000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s375.m4s,380000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s376.m4s,667000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s377.m4s,568000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s378.m4s,747000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s379.m4s,695000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s380.m4s,403000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s381.m4s,517000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s382.m4s,592000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s383.m4s,296000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s384.m4s,247000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s385.m4s,290000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s386.m4s,375000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s387.m4s,227000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s388.m4s,244000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s389.m4s,351000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s390.m4s,288000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s391.m4s,389000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s392.m4s,355000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s393.m4s,625000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s394.m4s,504000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s395.m4s,607000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s396.m4s,315000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s397.m4s,342000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s398.m4s,299000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s399.m4s,372000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s400.m4s,645000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s401.m4s,207000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s402.m4s,205000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s403.m4s,284000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s404.m4s,270000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s405.m4s,474000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s406.m4s,504000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s407.m4s,619000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s408.m4s,530000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s409.m4s,506000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s410.m4s,286000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s411.m4s,474000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s412.m4s,557000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s413.m4s,516000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s414.m4s,426000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s415.m4s,475000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s416.m4s,513000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s417.m4s,408000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s418.m4s,383000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s419.m4s,383000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s420.m4s,462000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s422.m4s,715000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s425.m4s,771000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s426.m4s,304000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s427.m4s,782000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s428.m4s,900000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s429.m4s,387000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s430.m4s,402000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s431.m4s,672000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s435.m4s,395000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s436.m4s,583000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s437.m4s,717000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s438.m4s,443000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s439.m4s,348000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s440.m4s,313000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s441.m4s,296000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s442.m4s,219000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s443.m4s,883000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s444.m4s,613000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s446.m4s,431000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s447.m4s,315000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s448.m4s,348000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s449.m4s,307000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s450.m4s,352000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s451.m4s,410000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s452.m4s,485000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s453.m4s,442000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s454.m4s,404000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s455.m4s,228000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s456.m4s,225000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s457.m4s,393000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s458.m4s,444000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s459.m4s,500000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s460.m4s,478000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s461.m4s,506000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s463.m4s,862000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s464.m4s,849000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s468.m4s,804000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s469.m4s,863000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s470.m4s,825000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s471.m4s,772000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s472.m4s,475000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s473.m4s,355000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s474.m4s,309000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s475.m4s,467000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s476.m4s,440000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s477.m4s,411000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s478.m4s,309000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s479.m4s,510000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s480.m4s,391000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s481.m4s,470000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s482.m4s,307000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s483.m4s,136000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s484.m4s,259000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s485.m4s,377000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s486.m4s,385000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s487.m4s,425000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s488.m4s,306000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s489.m4s,311000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s490.m4s,195000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s491.m4s,454000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s492.m4s,802000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s493.m4s,419000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s494.m4s,326000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s495.m4s,330000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s496.m4s,342000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s497.m4s,327000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s498.m4s,380000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s499.m4s,353000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s500.m4s,414000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s501.m4s,464000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s502.m4s,515000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s503.m4s,545000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s504.m4s,590000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s505.m4s,614000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s506.m4s,616000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s507.m4s,608000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s508.m4s,888000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s509.m4s,885000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s510.m4s,725000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s511.m4s,689000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s512.m4s,654000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s513.m4s,628000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s514.m4s,660000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s515.m4s,649000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s516.m4s,747000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s517.m4s,734000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s518.m4s,718000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s519.m4s,762000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s520.m4s,772000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s521.m4s,696000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s522.m4s,683000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s524.m4s,706000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s525.m4s,829000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s526.m4s,865000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s527.m4s,521000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s528.m4s,623000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s529.m4s,771000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s530.m4s,835000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s531.m4s,767000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s532.m4s,752000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s533.m4s,835000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s534.m4s,847000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s535.m4s,769000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s536.m4s,731000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s537.m4s,715000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s538.m4s,825000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s539.m4s,834000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s540.m4s,811000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s541.m4s,797000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s542.m4s,775000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s543.m4s,809000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s544.m4s,831000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s545.m4s,827000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s546.m4s,797000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s547.m4s,782000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s548.m4s,812000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s549.m4s,871000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s550.m4s,928000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s551.m4s,896000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s553.m4s,949000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s557.m4s,948000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s559.m4s,965000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s560.m4s,959000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s561.m4s,949000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s562.m4s,872000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s563.m4s,783000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s564.m4s,713000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s565.m4s,621000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s566.m4s,553000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s567.m4s,534000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s568.m4s,621000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s569.m4s,540000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s570.m4s,288000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s571.m4s,323000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s572.m4s,349000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s573.m4s,369000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s574.m4s,344000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s575.m4s,303000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s576.m4s,376000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s577.m4s,328000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s578.m4s,200000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s579.m4s,457000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s581.m4s,121000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s582.m4s,227000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s583.m4s,227000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s584.m4s,218000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s585.m4s,133000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s586.m4s,120000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s587.m4s,109000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s588.m4s,198000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s589.m4s,231000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s590.m4s,233000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s591.m4s,254000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s592.m4s,259000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s593.m4s,262000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s594.m4s,277000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s595.m4s,240000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s596.m4s,141000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s_init.mp4,883.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1snonSeg.mp4,335000000.0
